,subject_id,mean_pretrain_val_accuracy,std_pretrain_val_accuracy,layer unfrozen,learning_rate,dW_min,mean_finetune_val_accuracy,std_finetune_val_accuracy,Delta_accuracy
397,13,0.638625,0.1571416213695998,fc2,0.0002,0.025,0.68181825,0.1394157931928206,0.0431932499999999
398,13,0.638625,0.1571416213695998,fc2,0.0004,0.025,0.70265175,0.17201876563789,0.06402675
399,13,0.638625,0.1571416213695998,fc2,0.0006,0.025,0.74621225,0.1778288370060285,0.10758725
400,13,0.638625,0.1571416213695998,r1,0.0001,0.025,0.684091,0.1031599617907386,0.045466
401,13,0.638625,0.1571416213695998,r1,0.0002,0.025,0.7276515,0.0965454704772143,0.0890265
402,13,0.638625,0.1571416213695998,r1,0.0004,0.025,0.81931825,0.1242261880559677,0.18069325
403,13,0.638625,0.1571416213695998,r1,0.0006,0.025,0.75037875,0.1066030021571469,0.1117537499999999
404,13,0.638625,0.1571416213695998,r1fc1fc2,0.0001,0.025,0.68181825,0.1394157931928206,0.0431932499999999
405,13,0.638625,0.1571416213695998,r1fc1fc2,0.0002,0.025,0.659091,0.1369234982876691,0.0204659999999999
406,13,0.638625,0.1571416213695998,r1fc1fc2,0.0004,0.025,0.72992425,0.0831572535075363,0.09129925
407,13,0.638625,0.1571416213695998,r1fc1fc2,0.0006,0.025,0.7026515,0.1425872640514105,0.0640264999999999
420,14,0.6678,0.1524595902744942,fc1,0.0001,0.025,0.6905305,0.1112602956928781,0.0227305
421,14,0.6678,0.1524595902744942,fc1,0.0002,0.025,0.734091,0.0692838494215402,0.0662910000000001
422,14,0.6678,0.1524595902744942,fc1,0.0004,0.025,0.6924245,0.0731258401045759,0.0246245
423,14,0.6678,0.1524595902744942,fc1,0.0006,0.025,0.734091,0.0971073858330731,0.0662910000000001
424,14,0.6678,0.1524595902744942,fc1fc2,0.0001,0.025,0.6905305,0.1112602956928781,0.0227305
425,14,0.6678,0.1524595902744942,fc1fc2,0.0002,0.025,0.734091,0.0692838494215402,0.0662910000000001
426,14,0.6678,0.1524595902744942,fc1fc2,0.0004,0.025,0.6924245,0.0731258401045759,0.0246245
427,14,0.6678,0.1524595902744942,fc1fc2,0.0006,0.025,0.734091,0.0971073858330731,0.0662910000000001
428,14,0.6678,0.1524595902744942,fc2,0.0001,0.025,0.6905305,0.1112602956928781,0.0227305
429,14,0.6678,0.1524595902744942,fc2,0.0002,0.025,0.71325775,0.0751832375926753,0.04545775
430,14,0.6678,0.1524595902744942,fc2,0.0004,0.025,0.77992425,0.1136891763138279,0.11212425
431,14,0.6678,0.1524595902744942,fc2,0.0006,0.025,0.7155305000000001,0.148918837170901,0.0477305000000001
432,14,0.6678,0.1524595902744942,r1,0.0001,0.025,0.6905305,0.1112602956928781,0.0227305
433,14,0.6678,0.1524595902744942,r1,0.0002,0.025,0.6924245,0.0731258401045759,0.0246245
434,14,0.6678,0.1524595902744942,r1,0.0004,0.025,0.7113637500000001,0.1319802959368683,0.0435637500000001
435,14,0.6678,0.1524595902744942,r1,0.0006,0.025,0.6488637500000001,0.112763425729489,-0.0189362499999998
436,14,0.6678,0.1524595902744942,r1fc1fc2,0.0001,0.025,0.6905305,0.1112602956928781,0.0227305
437,14,0.6678,0.1524595902744942,r1fc1fc2,0.0002,0.025,0.69242425,0.0998852031630144,0.02462425
438,14,0.6678,0.1524595902744942,r1fc1fc2,0.0004,0.025,0.73825775,0.1180480236242154,0.0704577500000001
439,14,0.6678,0.1524595902744942,r1fc1fc2,0.0006,0.025,0.71742425,0.1401740720589344,0.04962425
452,15,0.95645,0.0503828343783872,fc1,0.0001,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
453,15,0.95645,0.0503828343783872,fc1,0.0002,0.025,0.97916675,0.0416665,0.0227167499999999
454,15,0.95645,0.0503828343783872,fc1,0.0004,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
455,15,0.95645,0.0503828343783872,fc1,0.0006,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
456,15,0.95645,0.0503828343783872,fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
457,15,0.95645,0.0503828343783872,fc1fc2,0.0002,0.025,0.97916675,0.0416665,0.0227167499999999
458,15,0.95645,0.0503828343783872,fc1fc2,0.0004,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
459,15,0.95645,0.0503828343783872,fc1fc2,0.0006,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
460,15,0.95645,0.0503828343783872,fc2,0.0001,0.025,0.97916675,0.0416665,0.0227167499999999
461,15,0.95645,0.0503828343783872,fc2,0.0002,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
462,15,0.95645,0.0503828343783872,fc2,0.0004,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
463,15,0.95645,0.0503828343783872,fc2,0.0006,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
464,15,0.95645,0.0503828343783872,r1,0.0001,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
465,15,0.95645,0.0503828343783872,r1,0.0002,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
466,15,0.95645,0.0503828343783872,r1,0.0004,0.025,0.93371225,0.0864598380998368,-0.02273775
467,15,0.95645,0.0503828343783872,r1,0.0006,0.025,0.93371225,0.0864598380998368,-0.02273775
468,15,0.95645,0.0503828343783872,r1fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
469,15,0.95645,0.0503828343783872,r1fc1fc2,0.0002,0.025,0.9564395,0.0503943334413701,-1.050000000002438e-05
470,15,0.95645,0.0503828343783872,r1fc1fc2,0.0004,0.025,0.93371225,0.0864598380998368,-0.02273775
471,15,0.95645,0.0503828343783872,r1fc1fc2,0.0006,0.025,0.93371225,0.0864598380998368,-0.02273775
484,16,0.6859999999999999,0.0672561769158293,fc1,0.0001,0.025,0.6651515,0.0856296942440724,-0.0208484999999999
485,16,0.6859999999999999,0.0672561769158293,fc1,0.0002,0.025,0.621591,0.1032111999284315,-0.0644089999999999
486,16,0.6859999999999999,0.0672561769158293,fc1,0.0004,0.025,0.55719725,0.1059910895197484,-0.1288027499999999
487,16,0.6859999999999999,0.0672561769158293,fc1,0.0006,0.025,0.55719725,0.1059910895197484,-0.1288027499999999
488,16,0.6859999999999999,0.0672561769158293,fc1fc2,0.0001,0.025,0.6651515,0.0856296942440724,-0.0208484999999999
489,16,0.6859999999999999,0.0672561769158293,fc1fc2,0.0002,0.025,0.621591,0.1032111999284315,-0.0644089999999999
490,16,0.6859999999999999,0.0672561769158293,fc1fc2,0.0004,0.025,0.55719725,0.1059910895197484,-0.1288027499999999
491,16,0.6859999999999999,0.0672561769158293,fc1fc2,0.0006,0.025,0.5571969999999999,0.0444393169689483,-0.128803
492,16,0.6859999999999999,0.0672561769158293,fc2,0.0001,0.025,0.6651515,0.0856296942440724,-0.0208484999999999
493,16,0.6859999999999999,0.0672561769158293,fc2,0.0002,0.025,0.60075775,0.1383606791984269,-0.0852422499999999
494,16,0.6859999999999999,0.0672561769158293,fc2,0.0004,0.025,0.55719725,0.1059910895197484,-0.1288027499999999
495,16,0.6859999999999999,0.0672561769158293,fc2,0.0006,0.025,0.5780305,0.0718540423195986,-0.1079694999999999
496,16,0.6859999999999999,0.0672561769158293,r1,0.0001,0.025,0.685985,0.0672538091064984,-1.4999999999987246e-05
497,16,0.6859999999999999,0.0672561769158293,r1,0.0002,0.025,0.5799245,0.1121988049149068,-0.1060754999999999
498,16,0.6859999999999999,0.0672561769158293,r1,0.0004,0.025,0.59886375,0.0506368460930378,-0.0871362499999999
499,16,0.6859999999999999,0.0672561769158293,r1,0.0006,0.025,0.62803025,0.116028667639726,-0.0579697499999999
500,16,0.6859999999999999,0.0672561769158293,r1fc1fc2,0.0001,0.025,0.64431825,0.1166790289594349,-0.0416817499999999
501,16,0.6859999999999999,0.0672561769158293,r1fc1fc2,0.0002,0.025,0.57575775,0.088347953465733,-0.1102422499999999
502,16,0.6859999999999999,0.0672561769158293,r1fc1fc2,0.0004,0.025,0.55719725,0.1059910895197484,-0.1288027499999999
503,16,0.6859999999999999,0.0672561769158293,r1fc1fc2,0.0006,0.025,0.55113625,0.0936816782989965,-0.1348637499999999
516,17,0.800775,0.1327672744567224,fc1,0.0001,0.025,0.80075775,0.1327725280881427,-1.724999999996868e-05
517,17,0.800775,0.1327672744567224,fc1,0.0002,0.025,0.823485,0.0986478999911638,0.02271
518,17,0.800775,0.1327672744567224,fc1,0.0004,0.025,0.8670455,0.0485539789684292,0.0662705
519,17,0.800775,0.1327672744567224,fc1,0.0006,0.025,0.88977275,0.0382384513666109,0.0889977499999999
520,17,0.800775,0.1327672744567224,fc1fc2,0.0001,0.025,0.80075775,0.1327725280881427,-1.724999999996868e-05
521,17,0.800775,0.1327672744567224,fc1fc2,0.0002,0.025,0.823485,0.0986478999911638,0.02271
522,17,0.800775,0.1327672744567224,fc1fc2,0.0004,0.025,0.88977275,0.0382384513666109,0.0889977499999999
523,17,0.800775,0.1327672744567224,fc1fc2,0.0006,0.025,0.8670455,0.0485539789684292,0.0662705
524,17,0.800775,0.1327672744567224,fc2,0.0001,0.025,0.84621225,0.0772430920595276,0.0454372499999999
525,17,0.800775,0.1327672744567224,fc2,0.0002,0.025,0.84621225,0.0772430920595276,0.0454372499999999
526,17,0.800775,0.1327672744567224,fc2,0.0004,0.025,0.88977275,0.0382384513666109,0.0889977499999999
527,17,0.800775,0.1327672744567224,fc2,0.0006,0.025,0.88977275,0.0382384513666109,0.0889977499999999
528,17,0.800775,0.1327672744567224,r1,0.0001,0.025,0.823485,0.0986478999911638,0.02271
529,17,0.800775,0.1327672744567224,r1,0.0002,0.025,0.8670455,0.0485539789684292,0.0662705
530,17,0.800775,0.1327672744567224,r1,0.0004,0.025,0.88977275,0.0382384513666109,0.0889977499999999
531,17,0.800775,0.1327672744567224,r1,0.0006,0.025,0.9375,0.0797857083651786,0.1367249999999999
532,17,0.800775,0.1327672744567224,r1fc1fc2,0.0001,0.025,0.80075775,0.1327725280881427,-1.724999999996868e-05
533,17,0.800775,0.1327672744567224,r1fc1fc2,0.0002,0.025,0.8443182499999999,0.0859361491161703,0.0435432499999999
534,17,0.800775,0.1327672744567224,r1fc1fc2,0.0004,0.025,0.8689395,0.0795852091136705,0.0681644999999999
535,17,0.800775,0.1327672744567224,r1fc1fc2,0.0006,0.025,0.91666675,0.1178511301978758,0.1158917499999999
548,18,1.0,0.0,fc1,0.0001,0.025,1.0,0.0,0.0
549,18,1.0,0.0,fc1,0.0002,0.025,1.0,0.0,0.0
550,18,1.0,0.0,fc1,0.0004,0.025,1.0,0.0,0.0
551,18,1.0,0.0,fc1,0.0006,0.025,1.0,0.0,0.0
552,18,1.0,0.0,fc1fc2,0.0001,0.025,1.0,0.0,0.0
553,18,1.0,0.0,fc1fc2,0.0002,0.025,1.0,0.0,0.0
554,18,1.0,0.0,fc1fc2,0.0004,0.025,1.0,0.0,0.0
555,18,1.0,0.0,fc1fc2,0.0006,0.025,1.0,0.0,0.0
556,18,1.0,0.0,fc2,0.0001,0.025,1.0,0.0,0.0
557,18,1.0,0.0,fc2,0.0002,0.025,1.0,0.0,0.0
558,18,1.0,0.0,fc2,0.0004,0.025,1.0,0.0,0.0
559,18,1.0,0.0,fc2,0.0006,0.025,1.0,0.0,0.0
560,18,1.0,0.0,r1,0.0001,0.025,1.0,0.0,0.0
561,18,1.0,0.0,r1,0.0002,0.025,0.9583335,0.048112329982379,-0.0416665
562,18,1.0,0.0,r1,0.0004,0.025,0.97916675,0.0416665,-0.02083325
563,18,1.0,0.0,r1,0.0006,0.025,0.97916675,0.0416665,-0.02083325
564,18,1.0,0.0,r1fc1fc2,0.0001,0.025,1.0,0.0,0.0
565,18,1.0,0.0,r1fc1fc2,0.0002,0.025,0.97916675,0.0416665,-0.02083325
566,18,1.0,0.0,r1fc1fc2,0.0004,0.025,0.97916675,0.0416665,-0.02083325
567,18,1.0,0.0,r1fc1fc2,0.0006,0.025,0.97916675,0.0416665,-0.02083325
580,19,0.86895,0.0795933204902689,fc1,0.0001,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
581,19,0.86895,0.0795933204902689,fc1,0.0002,0.025,0.846212,0.0365630374649955,-0.022738
582,19,0.86895,0.0795933204902689,fc1,0.0004,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
583,19,0.86895,0.0795933204902689,fc1,0.0006,0.025,0.8045455,0.0712926804167159,-0.0644044999999999
584,19,0.86895,0.0795933204902689,fc1fc2,0.0001,0.025,0.846212,0.0365630374649955,-0.022738
585,19,0.86895,0.0795933204902689,fc1fc2,0.0002,0.025,0.846212,0.0365630374649955,-0.022738
586,19,0.86895,0.0795933204902689,fc1fc2,0.0004,0.025,0.846212,0.0365630374649955,-0.022738
587,19,0.86895,0.0795933204902689,fc1fc2,0.0006,0.025,0.84621225,0.0772430920595276,-0.02273775
588,19,0.86895,0.0795933204902689,fc2,0.0001,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
589,19,0.86895,0.0795933204902689,fc2,0.0002,0.025,0.846212,0.0365630374649955,-0.022738
590,19,0.86895,0.0795933204902689,fc2,0.0004,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
591,19,0.86895,0.0795933204902689,fc2,0.0006,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
592,19,0.86895,0.0795933204902689,r1,0.0001,0.025,0.848106,0.0736097507716652,-0.0208439999999999
593,19,0.86895,0.0795933204902689,r1,0.0002,0.025,0.8670455,0.0485539789684292,-0.0019044999999999
594,19,0.86895,0.0795933204902689,r1,0.0004,0.025,0.80037875,0.0362450006058306,-0.0685712499999999
595,19,0.86895,0.0795933204902689,r1,0.0006,0.025,0.80037875,0.0362450006058306,-0.0685712499999999
596,19,0.86895,0.0795933204902689,r1fc1fc2,0.0001,0.025,0.82537875,0.0615503864237802,-0.0435712499999999
597,19,0.86895,0.0795933204902689,r1fc1fc2,0.0002,0.025,0.846212,0.0365630374649955,-0.022738
598,19,0.86895,0.0795933204902689,r1fc1fc2,0.0004,0.025,0.80037875,0.0362450006058306,-0.0685712499999999
599,19,0.86895,0.0795933204902689,r1fc1fc2,0.0006,0.025,0.846212,0.0365630374649955,-0.022738
612,20,0.875,0.1443375672974064,fc1,0.0001,0.025,0.875,0.1443375672974064,0.0
613,20,0.875,0.1443375672974064,fc1,0.0002,0.025,0.89583325,0.1250000555556542,0.02083325
614,20,0.875,0.1443375672974064,fc1,0.0004,0.025,0.89583325,0.1250000555556542,0.02083325
615,20,0.875,0.1443375672974064,fc1,0.0006,0.025,0.89583325,0.1250000555556542,0.02083325
616,20,0.875,0.1443375672974064,fc1fc2,0.0001,0.025,0.875,0.1443375672974064,0.0
617,20,0.875,0.1443375672974064,fc1fc2,0.0002,0.025,0.89583325,0.1250000555556542,0.02083325
618,20,0.875,0.1443375672974064,fc1fc2,0.0004,0.025,0.89583325,0.1250000555556542,0.02083325
619,20,0.875,0.1443375672974064,fc1fc2,0.0006,0.025,0.89583325,0.1250000555556542,0.02083325
620,20,0.875,0.1443375672974064,fc2,0.0001,0.025,0.875,0.1443375672974064,0.0
621,20,0.875,0.1443375672974064,fc2,0.0002,0.025,0.875,0.1443375672974064,0.0
622,20,0.875,0.1443375672974064,fc2,0.0004,0.025,0.875,0.1443375672974064,0.0
623,20,0.875,0.1443375672974064,fc2,0.0006,0.025,0.875,0.1443375672974064,0.0
624,20,0.875,0.1443375672974064,r1,0.0001,0.025,0.875,0.1443375672974064,0.0
625,20,0.875,0.1443375672974064,r1,0.0002,0.025,0.82727275,0.1122711190062549,-0.04772725
626,20,0.875,0.1443375672974064,r1,0.0004,0.025,0.875,0.1443375672974064,0.0
627,20,0.875,0.1443375672974064,r1,0.0006,0.025,0.9166665,0.0962252373150273,0.0416665
628,20,0.875,0.1443375672974064,r1fc1fc2,0.0001,0.025,0.9166665,0.0962252373150273,0.0416665
629,20,0.875,0.1443375672974064,r1fc1fc2,0.0002,0.025,0.89583325,0.1250000555556542,0.02083325
630,20,0.875,0.1443375672974064,r1fc1fc2,0.0004,0.025,0.9166665,0.0962252373150273,0.0416665
631,20,0.875,0.1443375672974064,r1fc1fc2,0.0006,0.025,0.9166665,0.0962252373150273,0.0416665
644,21,0.7557,0.085785546568172,fc1,0.0001,0.025,0.8011365,0.1330078525614183,0.0454364999999999
645,21,0.7557,0.085785546568172,fc1,0.0002,0.025,0.7784092499999999,0.172462756989009,0.0227092499999999
646,21,0.7557,0.085785546568172,fc1,0.0004,0.025,0.82196975,0.1965319418777772,0.06626975
647,21,0.7557,0.085785546568172,fc1,0.0006,0.025,0.7992425000000001,0.1881776959976926,0.0435425
648,21,0.7557,0.085785546568172,fc1fc2,0.0001,0.025,0.8011365,0.1330078525614183,0.0454364999999999
649,21,0.7557,0.085785546568172,fc1fc2,0.0002,0.025,0.7784092499999999,0.172462756989009,0.0227092499999999
650,21,0.7557,0.085785546568172,fc1fc2,0.0004,0.025,0.82196975,0.1965319418777772,0.06626975
651,21,0.7557,0.085785546568172,fc1fc2,0.0006,0.025,0.82196975,0.1965319418777772,0.06626975
652,21,0.7557,0.085785546568172,fc2,0.0001,0.025,0.82196975,0.1287877352943593,0.06626975
653,21,0.7557,0.085785546568172,fc2,0.0002,0.025,0.844697,0.1547012049403623,0.0889969999999999
654,21,0.7557,0.085785546568172,fc2,0.0004,0.025,0.7992425000000001,0.1881776959976926,0.0435425
655,21,0.7557,0.085785546568172,fc2,0.0006,0.025,0.82196975,0.1965319418777772,0.06626975
656,21,0.7557,0.085785546568172,r1,0.0001,0.025,0.846591,0.130393222837692,0.0908909999999999
657,21,0.7557,0.085785546568172,r1,0.0002,0.025,0.82386375,0.1621724108479922,0.0681637499999999
658,21,0.7557,0.085785546568172,r1,0.0004,0.025,0.84280325,0.2024654039194103,0.0871032499999999
659,21,0.7557,0.085785546568172,r1,0.0006,0.025,0.820076,0.1831154966790086,0.0643759999999999
660,21,0.7557,0.085785546568172,r1fc1fc2,0.0001,0.025,0.82386375,0.0988483600180094,0.0681637499999999
661,21,0.7557,0.085785546568172,r1fc1fc2,0.0002,0.025,0.82196975,0.1965319418777772,0.06626975
662,21,0.7557,0.085785546568172,r1fc1fc2,0.0004,0.025,0.7992425,0.1729196761996736,0.0435424999999999
663,21,0.7557,0.085785546568172,r1fc1fc2,0.0006,0.025,0.820076,0.1303932228376919,0.0643759999999999
676,22,1.0,0.0,fc1,0.0001,0.025,1.0,0.0,0.0
677,22,1.0,0.0,fc1,0.0002,0.025,1.0,0.0,0.0
678,22,1.0,0.0,fc1,0.0004,0.025,1.0,0.0,0.0
679,22,1.0,0.0,fc1,0.0006,0.025,1.0,0.0,0.0
680,22,1.0,0.0,fc1fc2,0.0001,0.025,1.0,0.0,0.0
681,22,1.0,0.0,fc1fc2,0.0002,0.025,1.0,0.0,0.0
682,22,1.0,0.0,fc1fc2,0.0004,0.025,1.0,0.0,0.0
683,22,1.0,0.0,fc1fc2,0.0006,0.025,1.0,0.0,0.0
684,22,1.0,0.0,fc2,0.0001,0.025,1.0,0.0,0.0
685,22,1.0,0.0,fc2,0.0002,0.025,1.0,0.0,0.0
686,22,1.0,0.0,fc2,0.0004,0.025,1.0,0.0,0.0
687,22,1.0,0.0,fc2,0.0006,0.025,1.0,0.0,0.0
688,22,1.0,0.0,r1,0.0001,0.025,1.0,0.0,0.0
689,22,1.0,0.0,r1,0.0002,0.025,1.0,0.0,0.0
690,22,1.0,0.0,r1,0.0004,0.025,1.0,0.0,0.0
691,22,1.0,0.0,r1,0.0006,0.025,1.0,0.0,0.0
692,22,1.0,0.0,r1fc1fc2,0.0001,0.025,1.0,0.0,0.0
693,22,1.0,0.0,r1fc1fc2,0.0002,0.025,1.0,0.0,0.0
694,22,1.0,0.0,r1fc1fc2,0.0004,0.025,1.0,0.0,0.0
695,22,1.0,0.0,r1fc1fc2,0.0006,0.025,1.0,0.0,0.0
708,23,0.733725,0.0659055574287935,fc1,0.0001,0.025,0.73371225,0.0659090555557428,-1.2750000000005812e-05
709,23,0.733725,0.0659055574287935,fc1,0.0002,0.025,0.748485,0.1301092163248501,0.0147599999999999
710,23,0.733725,0.0659055574287935,fc1,0.0004,0.025,0.748485,0.1301092163248501,0.0147599999999999
711,23,0.733725,0.0659055574287935,fc1,0.0006,0.025,0.70681825,0.0990734410673045,-0.0269067499999999
712,23,0.733725,0.0659055574287935,fc1fc2,0.0001,0.025,0.7545455,0.0485322533407767,0.0208205
713,23,0.733725,0.0659055574287935,fc1fc2,0.0002,0.025,0.748485,0.1301092163248501,0.0147599999999999
714,23,0.733725,0.0659055574287935,fc1fc2,0.0004,0.025,0.748485,0.1301092163248501,0.0147599999999999
715,23,0.733725,0.0659055574287935,fc1fc2,0.0006,0.025,0.70681825,0.0990734410673045,-0.0269067499999999
716,23,0.733725,0.0659055574287935,fc2,0.0001,0.025,0.73371225,0.0659090555557428,-1.2750000000005812e-05
717,23,0.733725,0.0659055574287935,fc2,0.0002,0.025,0.7545455,0.0485322533407767,0.0208205
718,23,0.733725,0.0659055574287935,fc2,0.0004,0.025,0.7295455,0.0921506716253332,-0.0041795
719,23,0.733725,0.0659055574287935,fc2,0.0006,0.025,0.685985,0.0672538091064984,-0.04774
720,23,0.733725,0.0659055574287935,r1,0.0001,0.025,0.7545455,0.0485322533407767,0.0208205
721,23,0.733725,0.0659055574287935,r1,0.0002,0.025,0.70681825,0.0720135690842358,-0.0269067499999999
722,23,0.733725,0.0659055574287935,r1,0.0004,0.025,0.7026515,0.1425872640514105,-0.0310734999999999
723,23,0.733725,0.0659055574287935,r1,0.0006,0.025,0.748485,0.1301092163248501,0.0147599999999999
724,23,0.733725,0.0659055574287935,r1fc1fc2,0.0001,0.025,0.70681825,0.0720135690842358,-0.0269067499999999
725,23,0.733725,0.0659055574287935,r1fc1fc2,0.0002,0.025,0.748485,0.1301092163248501,0.0147599999999999
726,23,0.733725,0.0659055574287935,r1fc1fc2,0.0004,0.025,0.7276515,0.0965454704772144,-0.0060734999999999
727,23,0.733725,0.0659055574287935,r1fc1fc2,0.0006,0.025,0.684091,0.1031599617907386,-0.0496339999999999
740,24,0.8022750000000001,0.1012585593089954,fc1,0.0001,0.025,0.823106,0.0667742121530959,0.0208309999999999
741,24,0.8022750000000001,0.1012585593089954,fc1,0.0002,0.025,0.77537875,0.0619592613651637,-0.02689625
742,24,0.8022750000000001,0.1012585593089954,fc1,0.0004,0.025,0.77727275,0.0909848608482935,-0.0250022500000001
743,24,0.8022750000000001,0.1012585593089954,fc1,0.0006,0.025,0.73560625,0.1167190414381903,-0.06666875
744,24,0.8022750000000001,0.1012585593089954,fc1fc2,0.0001,0.025,0.823106,0.0667742121530959,0.0208309999999999
745,24,0.8022750000000001,0.1012585593089954,fc1fc2,0.0002,0.025,0.7545455,0.0835761461602531,-0.0477295
746,24,0.8022750000000001,0.1012585593089954,fc1fc2,0.0004,0.025,0.77727275,0.0909848608482935,-0.0250022500000001
747,24,0.8022750000000001,0.1012585593089954,fc1fc2,0.0006,0.025,0.73560625,0.1167190414381903,-0.06666875
748,24,0.8022750000000001,0.1012585593089954,fc2,0.0001,0.025,0.80227275,0.155387646965849,-2.250000000092456e-06
749,24,0.8022750000000001,0.1012585593089954,fc2,0.0002,0.025,0.8439395000000001,0.0822381025417455,0.0416644999999999
750,24,0.8022750000000001,0.1012585593089954,fc2,0.0004,0.025,0.775379,0.1144474964601672,-0.026896
751,24,0.8022750000000001,0.1012585593089954,fc2,0.0006,0.025,0.798106,0.0921910809605065,-0.004169
752,24,0.8022750000000001,0.1012585593089954,r1,0.0001,0.025,0.82310625,0.1171240494842256,0.0208312499999999
753,24,0.8022750000000001,0.1012585593089954,r1,0.0002,0.025,0.77537875,0.0619592613651637,-0.02689625
754,24,0.8022750000000001,0.1012585593089954,r1,0.0004,0.025,0.77121225,0.1330749610968069,-0.03106275
755,24,0.8022750000000001,0.1012585593089954,r1,0.0006,0.025,0.798106,0.0921910809605065,-0.004169
756,24,0.8022750000000001,0.1012585593089954,r1fc1fc2,0.0001,0.025,0.798106,0.0921910809605065,-0.004169
757,24,0.8022750000000001,0.1012585593089954,r1fc1fc2,0.0002,0.025,0.7939395,0.1504051379098023,-0.0083355
758,24,0.8022750000000001,0.1012585593089954,r1fc1fc2,0.0004,0.025,0.68825775,0.0486795906746348,-0.11401725
759,24,0.8022750000000001,0.1012585593089954,r1fc1fc2,0.0006,0.025,0.7814395000000001,0.1013254928913088,-0.0208355
772,25,0.529925,0.1032179369102095,fc1,0.0001,0.025,0.4655305,0.0689394908428156,-0.0643944999999999
773,25,0.529925,0.1032179369102095,fc1,0.0002,0.025,0.50113625,0.1866913609577315,-0.02878875
774,25,0.529925,0.1032179369102095,fc1,0.0004,0.025,0.41174225,0.16771186366777,-0.11818275
775,25,0.529925,0.1032179369102095,fc1,0.0006,0.025,0.4594695,0.118939284501239,-0.0704555
776,25,0.529925,0.1032179369102095,fc1fc2,0.0001,0.025,0.4655305,0.0689394908428156,-0.0643944999999999
777,25,0.529925,0.1032179369102095,fc1fc2,0.0002,0.025,0.480303,0.1508776089837941,-0.049622
778,25,0.529925,0.1032179369102095,fc1fc2,0.0004,0.025,0.41174225,0.16771186366777,-0.11818275
